date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
2006-03-31,320000.0,313000.0,3,Autumn,False,False,False,True,2006,170,4,300000.0,305285.71428571426,301050.00000000006
2006-04-30,327000.0,320000.0,4,Autumn,False,False,False,True,2006,171,6,312000.0000000001,308142.85714285716,302283.3333333334
2006-05-31,310000.0,327000.0,5,Autumn,False,False,False,True,2006,172,2,320000.0,310285.71428571426,303450.00000000006
2006-06-30,315000.0000000001,310000.0,6,Winter,False,True,False,False,2006,173,4,285000.0000000001,308857.14285714284,303950.00000000006
2006-07-31,295000.0000000001,315000.0000000001,7,Winter,False,True,False,False,2006,174,0,327000.0,313142.85714285716,304283.3333333334
2006-08-31,310000.0,295000.0000000001,8,Winter,False,True,False,False,2006,175,3,280000.0,308571.4285714286,303116.66666666674
2006-09-30,315000.0000000001,310000.0,9,Spring,False,False,True,False,2006,176,5,313000.0,312857.14285714284,304383.3333333334
2006-10-31,317000.0,315000.0000000001,10,Spring,False,False,True,False,2006,177,1,320000.0,313142.8571428572,305883.3333333334
2006-11-30,335000.0000000001,317000.0,11,Spring,False,False,True,False,2006,178,3,327000.0,312714.2857142858,306050.00000000006
2006-12-31,345000.0000000001,335000.0000000001,12,Summer,True,False,False,False,2006,179,6,310000.0,313857.1428571429,306550.00000000006
2007-01-31,305000.0000000001,345000.0000000001,1,Summer,True,False,False,False,2007,180,2,315000.0000000001,318857.1428571429,308050.00000000006
2007-02-28,330000.0,305000.0000000001,2,Summer,True,False,False,False,2007,181,2,295000.0000000001,317428.57142857154,307383.3333333334
2007-03-31,335000.0000000001,330000.0,3,Autumn,False,False,False,True,2007,182,5,310000.0,322428.5714285715,308383.3333333334
2007-04-30,370000.0,335000.0000000001,4,Autumn,False,False,False,True,2007,183,0,315000.0000000001,326000.00000000006,309616.66666666674
