date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
2008-02-29,190000.0,230000.00000000003,2,Summer,True,False,False,False,2008,193,4,164999.99999999994,190428.57142857142,170521.66666666666
2008-03-31,185000.0,190000.0,3,Autumn,False,False,False,True,2008,194,0,209000.00000000003,194000.00000000003,171688.33333333334
2008-04-30,159999.99999999994,185000.0,4,Autumn,False,False,False,True,2008,195,2,175000.00000000003,190571.42857142858,172855.0
2008-05-31,180000.00000000003,159999.99999999994,5,Autumn,False,False,False,True,2008,196,5,192000.0,188428.57142857142,172554.99999999997
2008-06-30,185000.0,180000.00000000003,6,Winter,False,True,False,False,2008,197,0,190000.0,186714.2857142857,173721.66666666663
2008-07-31,210000.0,185000.0,7,Winter,False,True,False,False,2008,198,3,172000.0,186000.0,174621.66666666663
2008-08-31,220000.00000000003,210000.0,8,Winter,False,True,False,False,2008,199,6,230000.00000000003,191428.57142857142,177121.66666666663
2008-09-30,177000.0,220000.00000000003,9,Spring,False,False,True,False,2008,200,1,190000.0,190000.0,180088.33333333334
2008-10-31,195000.0,177000.0,10,Spring,False,False,True,False,2008,201,4,185000.0,188142.85714285713,180821.66666666666
2008-11-30,180000.00000000003,195000.0,11,Spring,False,False,True,False,2008,202,6,159999.99999999994,189571.42857142858,181988.33333333334
2008-12-31,225000.00000000003,180000.00000000003,12,Summer,True,False,False,False,2008,203,2,180000.00000000003,192428.57142857142,182588.33333333337
2009-01-31,154999.99999999994,225000.00000000003,1,Summer,True,False,False,False,2009,204,5,185000.0,198857.14285714287,184588.33333333337
2009-02-28,210000.0,154999.99999999994,2,Summer,True,False,False,False,2009,205,5,210000.0,194571.42857142858,184421.66666666666
2009-03-31,161000.0,210000.0,3,Autumn,False,False,False,True,2009,206,1,220000.00000000003,194571.42857142858,185855.0
2009-04-30,164999.99999999994,161000.0,4,Autumn,False,False,False,True,2009,207,3,177000.0,186142.85714285713,185221.66666666666
2009-05-31,212000.0,164999.99999999994,5,Autumn,False,False,False,True,2009,208,6,195000.0,184428.57142857142,185888.33333333334
2009-06-30,190000.0,212000.0,6,Winter,False,True,False,False,2009,209,1,180000.00000000003,186857.14285714287,187488.33333333334
2009-07-31,223000.0,190000.0,7,Winter,False,True,False,False,2009,210,4,225000.00000000003,188285.7142857143,188133.33333333334
2009-08-31,159999.99999999994,223000.0,8,Winter,False,True,False,False,2009,211,0,154999.99999999994,188000.0,189283.33333333334
2009-09-30,185000.0,159999.99999999994,9,Spring,False,False,True,False,2009,212,2,210000.0,188714.28571428568,188350.0
2009-10-31,182500.0,185000.0,10,Spring,False,False,True,False,2009,213,5,161000.0,185142.8571428571,188350.0
2009-11-30,225500.0,182500.0,11,Spring,False,False,True,False,2009,214,0,164999.99999999994,188214.28571428568,188366.66666666666
