Date,NZD/USD
"January 13, 1994",0.5573
"January 14, 1994",0.558
"January 18, 1994",0.563
"January 19, 1994",0.565
"January 20, 1994",0.5648
"January 21, 1994",0.5657
"January 24, 1994",0.5658
"January 25, 1994",0.567
"January 26, 1994",0.5685
"January 27, 1994",0.5683
"January 28, 1994",0.5675
"January 31, 1994",0.5673
"February 1, 1994",0.5725
"February 2, 1994",0.5723
"February 3, 1994",0.5715
"February 4, 1994",0.571
"February 7, 1994",0.572
"February 8, 1994",0.5755
"February 9, 1994",0.5755
"February 10, 1994",0.575
"February 11, 1994",0.5728
"February 14, 1994",0.5725
"February 15, 1994",0.572
"February 16, 1994",0.574
"February 17, 1994",0.575
"February 18, 1994",0.5735
"February 22, 1994",0.578
"February 23, 1994",0.5785
"February 24, 1994",0.5785
"February 25, 1994",0.5777
"February 28, 1994",0.575
"March 1, 1994",0.5765
"March 2, 1994",0.5701
"March 3, 1994",0.5697
"March 4, 1994",0.5735
"March 7, 1994",0.577
"March 8, 1994",0.576
"March 9, 1994",0.5743
"March 10, 1994",0.572
"March 11, 1994",0.5725
"March 14, 1994",0.5755
"March 15, 1994",0.576
"March 16, 1994",0.575
"March 17, 1994",0.5735
"March 18, 1994",0.5728
"March 21, 1994",0.5693
"March 22, 1994",0.569
"March 23, 1994",0.5702
"March 24, 1994",0.5665
"March 25, 1994",0.5663
"March 28, 1994",0.5688
"March 29, 1994",0.5663
"March 30, 1994",0.5593
"March 31, 1994",0.5613
"April 1, 1994",0.5647
"April 4, 1994",0.5633
"April 5, 1994",0.5637
"April 6, 1994",0.566
"April 7, 1994",0.5682
"April 8, 1994",0.5713
"April 11, 1994",0.5703
"April 12, 1994",0.569
"April 13, 1994",0.5657
"April 14, 1994",0.568
"April 15, 1994",0.5685
"April 18, 1994",0.5665
"April 19, 1994",0.5653
"April 20, 1994",0.5672
"April 21, 1994",0.5682
"April 22, 1994",0.5725
"April 25, 1994",0.573
"April 26, 1994",0.5743
"April 27, 1994",0.574
"April 28, 1994",0.574
"April 29, 1994",0.577
"May 2, 1994",0.5767
"May 3, 1994",0.5755
"May 4, 1994",0.5765
"May 5, 1994",0.5776
"May 6, 1994",0.5765
"May 9, 1994",0.579
"May 10, 1994",0.5815
"May 11, 1994",0.5805
"May 12, 1994",0.5817
"May 13, 1994",0.5835
"May 16, 1994",0.5863
"May 17, 1994",0.5855
"May 18, 1994",0.5855
"May 19, 1994",0.5855
"May 20, 1994",0.5868
"May 23, 1994",0.5885
"May 24, 1994",0.5877
"May 25, 1994",0.5882
"May 26, 1994",0.5877
"May 27, 1994",0.5877
"May 31, 1994",0.5945
"June 1, 1994",0.5942
"June 2, 1994",0.5933
"June 3, 1994",0.5943
"June 6, 1994",0.593
"June 7, 1994",0.591
"June 8, 1994",0.5905
"June 9, 1994",0.5887
"June 10, 1994",0.5886
"June 13, 1994",0.5887
"June 14, 1994",0.5864
"June 15, 1994",0.587
"June 16, 1994",0.5876
"June 17, 1994",0.591
"June 20, 1994",0.595
"June 21, 1994",0.5953
"June 22, 1994",0.5936
"June 23, 1994",0.591
"June 24, 1994",0.588
"June 27, 1994",0.5897
"June 28, 1994",0.5918
"June 29, 1994",0.5928
"June 30, 1994",0.595
"July 1, 1994",0.5975
"July 5, 1994",0.5931
"July 6, 1994",0.596
"July 7, 1994",0.5973
"July 8, 1994",0.602
"July 11, 1994",0.603
"July 12, 1994",0.6055
"July 13, 1994",0.6051
"July 14, 1994",0.5972
"July 15, 1994",0.5983
"July 18, 1994",0.597
"July 19, 1994",0.5993
"July 20, 1994",0.6007
"July 21, 1994",0.6038
"July 22, 1994",0.605
"July 25, 1994",0.6045
"July 26, 1994",0.6045
"July 27, 1994",0.6012
"July 28, 1994",0.6
"July 29, 1994",0.6015
"August 1, 1994",0.6025
"August 2, 1994",0.6025
"August 3, 1994",0.6003
"August 4, 1994",0.6025
"August 5, 1994",0.604
"August 8, 1994",0.6043
"August 9, 1994",0.6002
"August 10, 1994",0.5987
"August 11, 1994",0.6
"August 12, 1994",0.5992
"August 15, 1994",0.6032
"August 16, 1994",0.6002
"August 17, 1994",0.5978
"August 18, 1994",0.6007
"August 19, 1994",0.599
"August 22, 1994",0.599
"August 23, 1994",0.6
"August 24, 1994",0.6025
"August 25, 1994",0.603
"August 26, 1994",0.6035
"August 29, 1994",0.601
"August 30, 1994",0.6015
"August 31, 1994",0.6018
"September 1, 1994",0.604
"September 2, 1994",0.6047
"September 6, 1994",0.6041
"September 7, 1994",0.6067
"September 8, 1994",0.6046
"September 9, 1994",0.604
"September 12, 1994",0.6021
"September 13, 1994",0.6022
"September 14, 1994",0.6027
"September 15, 1994",0.6037
"September 16, 1994",0.604
"September 19, 1994",0.6032
"September 20, 1994",0.603
"September 21, 1994",0.6002
"September 22, 1994",0.5992
"September 23, 1994",0.6022
"September 26, 1994",0.6023
"September 27, 1994",0.6022
"September 28, 1994",0.6017
"September 29, 1994",0.603
"September 30, 1994",0.6025
"October 3, 1994",0.6027
"October 4, 1994",0.603
"October 5, 1994",0.6029
"October 6, 1994",0.6047
"October 7, 1994",0.6045
"October 11, 1994",0.605
"October 12, 1994",0.6054
"October 13, 1994",0.6055
"October 14, 1994",0.6061
"October 17, 1994",0.6107
"October 18, 1994",0.6113
"October 19, 1994",0.6113
"October 20, 1994",0.6125
"October 21, 1994",0.612
"October 24, 1994",0.6125
"October 25, 1994",0.6123
"October 26, 1994",0.613
"October 27, 1994",0.614
"October 28, 1994",0.6152
"October 31, 1994",0.615
"November 1, 1994",0.6152
"November 2, 1994",0.6165
"November 3, 1994",0.6147
"November 4, 1994",0.6185
"November 7, 1994",0.6203
"November 8, 1994",0.6215
"November 9, 1994",0.6225
"November 10, 1994",0.6215
"November 14, 1994",0.62
"November 15, 1994",0.62
"November 16, 1994",0.6195
"November 17, 1994",0.6223
"November 18, 1994",0.624
"November 21, 1994",0.622
"November 22, 1994",0.623
"November 23, 1994",0.6225
"November 25, 1994",0.6207
"November 28, 1994",0.6227
"November 29, 1994",0.6233
"November 30, 1994",0.6278
"December 1, 1994",0.6299
"December 2, 1994",0.63
"December 5, 1994",0.63
"December 6, 1994",0.6325
"December 7, 1994",0.6343
"December 8, 1994",0.6328
"December 9, 1994",0.6346
"December 12, 1994",0.6352
"December 13, 1994",0.637
"December 14, 1994",0.6385
"December 15, 1994",0.641
"December 16, 1994",0.639
"December 19, 1994",0.64
"December 20, 1994",0.6384
"December 21, 1994",0.6382
"December 22, 1994",0.6405
"December 23, 1994",0.6425
"December 27, 1994",0.6425
"December 28, 1994",0.6428
"December 29, 1994",0.6425
"December 30, 1994",0.6402
"January 3, 1995",0.6396
"January 4, 1995",0.6381
"January 5, 1995",0.637
"January 6, 1995",0.6368
"January 9, 1995",0.6365
"January 10, 1995",0.6405
"January 11, 1995",0.6413
"January 12, 1995",0.641
"January 13, 1995",0.638
"January 17, 1995",0.6392
"January 18, 1995",0.6395
"January 19, 1995",0.6417
"January 20, 1995",0.6415
"January 23, 1995",0.6433
"January 24, 1995",0.6453
"January 25, 1995",0.6443
"January 26, 1995",0.642
"January 27, 1995",0.6401
"January 30, 1995",0.639
"January 31, 1995",0.6388
"February 1, 1995",0.639
"February 2, 1995",0.6405
"February 3, 1995",0.637
"February 6, 1995",0.6315
"February 7, 1995",0.6311
"February 8, 1995",0.6302
"February 9, 1995",0.6327
"February 10, 1995",0.6342
"February 13, 1995",0.6335
"February 14, 1995",0.6328
"February 15, 1995",0.6343
"February 16, 1995",0.6347
"February 17, 1995",0.6395
"February 21, 1995",0.6355
"February 22, 1995",0.635
"February 23, 1995",0.6323
"February 24, 1995",0.6321
"February 27, 1995",0.6358
"February 28, 1995",0.6335
"March 1, 1995",0.6333
"March 2, 1995",0.6345
"March 3, 1995",0.6383
"March 6, 1995",0.6432
"March 7, 1995",0.6452
"March 8, 1995",0.6442
"March 9, 1995",0.646
"March 10, 1995",0.6465
"March 13, 1995",0.6507
"March 14, 1995",0.6504
"March 15, 1995",0.6505
"March 16, 1995",0.6415
"March 17, 1995",0.6463
"March 20, 1995",0.6447
"March 21, 1995",0.6465
"March 22, 1995",0.647
"March 23, 1995",0.6482
"March 24, 1995",0.6505
"March 27, 1995",0.6481
"March 28, 1995",0.6482
"March 29, 1995",0.6491
"March 30, 1995",0.6497
"March 31, 1995",0.6549
"April 3, 1995",0.6548
"April 4, 1995",0.655
"April 5, 1995",0.657
"April 6, 1995",0.658
"April 7, 1995",0.663
"April 10, 1995",0.6645
"April 11, 1995",0.6628
"April 12, 1995",0.667
"April 13, 1995",0.6728
"April 14, 1995",0.672
"April 17, 1995",0.6751
"April 18, 1995",0.6718
"April 19, 1995",0.6695
"April 20, 1995",0.6716
"April 21, 1995",0.672
"April 24, 1995",0.6721
"April 25, 1995",0.6737
"April 26, 1995",0.6663
"April 27, 1995",0.6737
"April 28, 1995",0.6718
"May 1, 1995",0.6744
"May 2, 1995",0.675
"May 3, 1995",0.6762
"May 4, 1995",0.6785
"May 5, 1995",0.6753
"May 8, 1995",0.6755
"May 9, 1995",0.6752
"May 10, 1995",0.6713
"May 11, 1995",0.6695
"May 12, 1995",0.662
"May 15, 1995",0.6616
"May 16, 1995",0.6628
"May 17, 1995",0.6666
"May 18, 1995",0.661
"May 19, 1995",0.656
"May 22, 1995",0.6576
"May 23, 1995",0.6604
"May 24, 1995",0.6588
"May 25, 1995",0.664
"May 26, 1995",0.669
"May 30, 1995",0.6673
"May 31, 1995",0.6647
"June 1, 1995",0.6613
"June 2, 1995",0.6678
"June 5, 1995",0.668
"June 6, 1995",0.6703
"June 7, 1995",0.672
"June 8, 1995",0.6703
"June 9, 1995",0.668
"June 12, 1995",0.6675
"June 13, 1995",0.6693
"June 14, 1995",0.6712
"June 15, 1995",0.6687
"June 16, 1995",0.6691
"June 19, 1995",0.6712
"June 20, 1995",0.6722
"June 21, 1995",0.6725
"June 22, 1995",0.6705
"June 23, 1995",0.67
"June 26, 1995",0.672
"June 27, 1995",0.6713
"June 28, 1995",0.6682
"June 29, 1995",0.6685
"June 30, 1995",0.6685
"July 3, 1995",0.6705
"July 5, 1995",0.6714
"July 6, 1995",0.6757
"July 7, 1995",0.6774
"July 10, 1995",0.6727
"July 11, 1995",0.6735
"July 12, 1995",0.6728
"July 13, 1995",0.6756
"July 14, 1995",0.6763
"July 17, 1995",0.6745
"July 18, 1995",0.6753
"July 19, 1995",0.6755
"July 20, 1995",0.6763
"July 21, 1995",0.6746
"July 24, 1995",0.676
"July 25, 1995",0.6762
"July 26, 1995",0.6745
"July 27, 1995",0.6697
"July 28, 1995",0.671
"July 31, 1995",0.6738
"August 1, 1995",0.6732
"August 2, 1995",0.6706
"August 3, 1995",0.6705
"August 4, 1995",0.6695
"August 7, 1995",0.6687
"August 8, 1995",0.6655
"August 9, 1995",0.662
"August 10, 1995",0.6573
"August 11, 1995",0.6613
"August 14, 1995",0.6638
"August 15, 1995",0.6555
"August 16, 1995",0.6503
"August 17, 1995",0.646
"August 18, 1995",0.648
"August 21, 1995",0.6505
"August 22, 1995",0.6486
"August 23, 1995",0.6475
"August 24, 1995",0.6435
"August 25, 1995",0.6505
"August 28, 1995",0.6526
"August 29, 1995",0.6525
"August 30, 1995",0.65
"August 31, 1995",0.6502
"September 1, 1995",0.6531
"September 5, 1995",0.6525
"September 6, 1995",0.6507
"September 7, 1995",0.6515
"September 8, 1995",0.6505
"September 11, 1995",0.651
"September 12, 1995",0.6535
"September 13, 1995",0.6558
"September 14, 1995",0.6578
"September 15, 1995",0.6576
"September 18, 1995",0.656
"September 19, 1995",0.6578
"September 20, 1995",0.6605
"September 21, 1995",0.6634
"September 22, 1995",0.663
"September 25, 1995",0.6603
"September 26, 1995",0.6574
"September 27, 1995",0.6559
"September 28, 1995",0.655
"September 29, 1995",0.658
"October 2, 1995",0.6579
"October 3, 1995",0.656
"October 4, 1995",0.6583
"October 5, 1995",0.66
"October 6, 1995",0.6618
"October 10, 1995",0.6591
"October 11, 1995",0.6605
"October 12, 1995",0.6614
"October 13, 1995",0.6608
"October 16, 1995",0.6605
"October 17, 1995",0.658
"October 18, 1995",0.6575
"October 19, 1995",0.658
"October 20, 1995",0.6603
"October 23, 1995",0.661
"October 24, 1995",0.659
"October 25, 1995",0.6555
"October 26, 1995",0.6566
"October 27, 1995",0.6565
"October 30, 1995",0.66
"October 31, 1995",0.66
"November 1, 1995",0.655
"November 2, 1995",0.656
"November 3, 1995",0.6545
"November 6, 1995",0.655
"November 7, 1995",0.654
"November 8, 1995",0.653
"November 9, 1995",0.6515
"November 10, 1995",0.653
"November 13, 1995",0.6508
"November 14, 1995",0.6502
"November 15, 1995",0.6469
"November 16, 1995",0.6472
"November 17, 1995",0.6475
"November 20, 1995",0.6511
"November 21, 1995",0.6532
"November 22, 1995",0.6525
"November 24, 1995",0.6513
"November 27, 1995",0.6509
"November 28, 1995",0.6555
"November 29, 1995",0.6553
"November 30, 1995",0.6527
"December 1, 1995",0.6485
"December 4, 1995",0.648
"December 5, 1995",0.6465
"December 6, 1995",0.6468
"December 7, 1995",0.647
"December 8, 1995",0.646
"December 11, 1995",0.6463
"December 12, 1995",0.6451
"December 13, 1995",0.6465
"December 14, 1995",0.653
"December 15, 1995",0.6518
"December 18, 1995",0.6525
"December 19, 1995",0.6525
"December 20, 1995",0.6523
"December 21, 1995",0.6523
"December 22, 1995",0.6508
"December 26, 1995",0.6515
"December 27, 1995",0.6544
"December 28, 1995",0.6536
"December 29, 1995",0.6537
"January 2, 1996",0.6535
"January 3, 1996",0.6544
"January 4, 1996",0.6544
"January 5, 1996",0.6575
"January 8, 1996",0.6594
"January 9, 1996",0.6585
"January 10, 1996",0.658
"January 11, 1996",0.6585
"January 12, 1996",0.6622
"January 16, 1996",0.663
"January 17, 1996",0.6622
"January 18, 1996",0.6622
"January 19, 1996",0.6652
"January 22, 1996",0.6645
"January 23, 1996",0.662
"January 24, 1996",0.6654
"January 25, 1996",0.6668
"January 26, 1996",0.6668
"January 29, 1996",0.6672
"January 30, 1996",0.667
"January 31, 1996",0.6722
"February 1, 1996",0.675
"February 2, 1996",0.6764
"February 5, 1996",0.6763
"February 6, 1996",0.6763
"February 7, 1996",0.6727
"February 8, 1996",0.674
"February 9, 1996",0.6745
"February 12, 1996",0.6733
"February 13, 1996",0.673
"February 14, 1996",0.6747
"February 15, 1996",0.676
"February 16, 1996",0.6783
"February 20, 1996",0.6782
"February 21, 1996",0.6762
"February 22, 1996",0.6745
"February 23, 1996",0.6765
"February 26, 1996",0.6763
"February 27, 1996",0.6739
"February 28, 1996",0.6697
"February 29, 1996",0.6731
"March 1, 1996",0.6736
"March 4, 1996",0.6729
"March 5, 1996",0.675
"March 6, 1996",0.675
"March 7, 1996",0.6726
"March 8, 1996",0.6755
"March 11, 1996",0.6792
"March 12, 1996",0.6835
"March 13, 1996",0.6835
"March 14, 1996",0.689
"March 15, 1996",0.683
"March 18, 1996",0.681
"March 19, 1996",0.6821
"March 20, 1996",0.6857
"March 21, 1996",0.6869
"March 22, 1996",0.6869
"March 25, 1996",0.6868
"March 26, 1996",0.6825
"March 27, 1996",0.6828
"March 28, 1996",0.6783
"March 29, 1996",0.6807
"April 1, 1996",0.685
"April 2, 1996",0.6842
"April 3, 1996",0.6813
"April 4, 1996",0.6813
"April 5, 1996",0.6825
"April 8, 1996",0.6833
"April 9, 1996",0.682
"April 10, 1996",0.681
"April 11, 1996",0.6763
"April 12, 1996",0.677
"April 15, 1996",0.6783
"April 16, 1996",0.6785
"April 17, 1996",0.6819
"April 18, 1996",0.6842
"April 19, 1996",0.6855
"April 22, 1996",0.6865
"April 23, 1996",0.6828
"April 24, 1996",0.6818
"April 25, 1996",0.6825
"April 26, 1996",0.684
"April 29, 1996",0.6865
"April 30, 1996",0.6869
"May 1, 1996",0.6849
"May 2, 1996",0.689
"May 3, 1996",0.6855
"May 6, 1996",0.6866
"May 7, 1996",0.6886
"May 8, 1996",0.688
"May 9, 1996",0.6875
"May 10, 1996",0.6905
"May 13, 1996",0.6875
"May 14, 1996",0.6887
"May 15, 1996",0.6872
"May 16, 1996",0.6872
"May 17, 1996",0.686
"May 20, 1996",0.6823
"May 21, 1996",0.6825
"May 22, 1996",0.6832
"May 23, 1996",0.6842
"May 24, 1996",0.6833
"May 28, 1996",0.6854
"May 29, 1996",0.6848
"May 30, 1996",0.6831
"May 31, 1996",0.6795
"June 3, 1996",0.6805
"June 4, 1996",0.678
"June 5, 1996",0.6767
"June 6, 1996",0.6678
"June 7, 1996",0.6693
"June 10, 1996",0.6728
"June 11, 1996",0.6731
"June 12, 1996",0.6727
"June 13, 1996",0.6724
"June 14, 1996",0.6742
"June 17, 1996",0.6748
"June 18, 1996",0.6749
"June 19, 1996",0.6773
"June 20, 1996",0.6786
"June 21, 1996",0.6787
"June 24, 1996",0.677
"June 25, 1996",0.6798
"June 26, 1996",0.6823
"June 27, 1996",0.683
"June 28, 1996",0.686
"July 1, 1996",0.6846
"July 2, 1996",0.6843
"July 3, 1996",0.6823
"July 5, 1996",0.688
"July 8, 1996",0.6888
"July 9, 1996",0.6875
"July 10, 1996",0.688
"July 11, 1996",0.6885
"July 12, 1996",0.6875
"July 15, 1996",0.6854
"July 16, 1996",0.6884
"July 17, 1996",0.6885
"July 18, 1996",0.6889
"July 19, 1996",0.693
"July 22, 1996",0.6952
"July 23, 1996",0.693
"July 24, 1996",0.696
"July 25, 1996",0.697
"July 26, 1996",0.697
"July 29, 1996",0.6949
"July 30, 1996",0.6942
"July 31, 1996",0.6892
"August 1, 1996",0.6832
"August 2, 1996",0.6833
"August 5, 1996",0.6836
"August 6, 1996",0.6875
"August 7, 1996",0.6872
"August 8, 1996",0.6873
"August 9, 1996",0.6882
"August 12, 1996",0.6857
"August 13, 1996",0.6842
"August 14, 1996",0.6855
"August 15, 1996",0.6871
"August 16, 1996",0.689
"August 19, 1996",0.689
"August 20, 1996",0.6899
"August 21, 1996",0.692
"August 22, 1996",0.6913
"August 23, 1996",0.694
"August 26, 1996",0.6943
"August 27, 1996",0.692
"August 28, 1996",0.692
"August 29, 1996",0.6928
"August 30, 1996",0.69
"September 3, 1996",0.6918
"September 4, 1996",0.6922
"September 5, 1996",0.6939
"September 6, 1996",0.6941
"September 9, 1996",0.6953
"September 10, 1996",0.6944
"September 11, 1996",0.697
"September 12, 1996",0.6947
"September 13, 1996",0.6955
"September 16, 1996",0.6945
"September 17, 1996",0.6988
"September 18, 1996",0.7021
"September 19, 1996",0.6995
"September 20, 1996",0.6916
"September 23, 1996",0.6981
"September 24, 1996",0.6978
"September 25, 1996",0.6986
"September 26, 1996",0.6995
"September 27, 1996",0.6996
"September 30, 1996",0.699
"October 1, 1996",0.6995
"October 2, 1996",0.6992
"October 3, 1996",0.6987
"October 4, 1996",0.6994
"October 7, 1996",0.6922
"October 8, 1996",0.6915
"October 9, 1996",0.6894
"October 10, 1996",0.6922
"October 11, 1996",0.6932
"October 15, 1996",0.6965
"October 16, 1996",0.6965
"October 17, 1996",0.7002
"October 18, 1996",0.7065
"October 21, 1996",0.7131
"October 22, 1996",0.7098
"October 23, 1996",0.7102
"October 24, 1996",0.7008
"October 25, 1996",0.703
"October 28, 1996",0.7054
"October 29, 1996",0.7055
"October 30, 1996",0.7058
"October 31, 1996",0.707
"November 1, 1996",0.7083
"November 4, 1996",0.7085
"November 5, 1996",0.7105
"November 6, 1996",0.7113
"November 7, 1996",0.7062
"November 8, 1996",0.7091
"November 12, 1996",0.7068
"November 13, 1996",0.71
"November 14, 1996",0.712
"November 15, 1996",0.7058
"November 18, 1996",0.7088
"November 19, 1996",0.7113
"November 20, 1996",0.7098
"November 21, 1996",0.712
"November 22, 1996",0.7148
"November 25, 1996",0.7123
"November 26, 1996",0.7088
"November 27, 1996",0.7082
"November 29, 1996",0.7108
"December 2, 1996",0.7113
"December 3, 1996",0.7065
"December 4, 1996",0.712
"December 5, 1996",0.703
"December 6, 1996",0.7032
"December 9, 1996",0.707
"December 10, 1996",0.6985
"December 11, 1996",0.6955
"December 12, 1996",0.7006
"December 13, 1996",0.7015
"December 16, 1996",0.698
"December 17, 1996",0.7077
"December 18, 1996",0.7055
"December 19, 1996",0.7073
"December 20, 1996",0.7083
"December 23, 1996",0.7075
"December 24, 1996",0.7072
"December 26, 1996",0.706
"December 27, 1996",0.7065
"December 30, 1996",0.7055
"December 31, 1996",0.7065
"January 2, 1997",0.7072
"January 3, 1997",0.7075
"January 6, 1997",0.7081
"January 7, 1997",0.7097
"January 8, 1997",0.7067
"January 9, 1997",0.7065
"January 10, 1997",0.705
"January 13, 1997",0.7035
"January 14, 1997",0.703
"January 15, 1997",0.7037
"January 16, 1997",0.7064
"January 17, 1997",0.7085
"January 21, 1997",0.7041
"January 22, 1997",0.7042
"January 23, 1997",0.6967
"January 24, 1997",0.6935
"January 27, 1997",0.69
"January 28, 1997",0.6874
"January 29, 1997",0.6883
"January 30, 1997",0.69
"January 31, 1997",0.6885
"February 3, 1997",0.6882
"February 4, 1997",0.6898
"February 5, 1997",0.6909
"February 6, 1997",0.6885
"February 7, 1997",0.6835
"February 10, 1997",0.6842
"February 11, 1997",0.6876
"February 12, 1997",0.687
"February 13, 1997",0.6946
"February 14, 1997",0.6935
"February 18, 1997",0.6894
"February 19, 1997",0.69
"February 20, 1997",0.6938
"February 21, 1997",0.694
"February 24, 1997",0.697
"February 25, 1997",0.6965
"February 26, 1997",0.6942
"February 27, 1997",0.6908
"February 28, 1997",0.6924
"March 3, 1997",0.7007
"March 4, 1997",0.704
"March 5, 1997",0.7025
"March 6, 1997",0.7031
"March 7, 1997",0.704
"March 10, 1997",0.7026
"March 11, 1997",0.7045
"March 12, 1997",0.704
"March 13, 1997",0.6995
"March 14, 1997",0.6987
"March 17, 1997",0.6948
"March 18, 1997",0.6937
"March 19, 1997",0.6903
"March 20, 1997",0.6914
"March 21, 1997",0.6921
"March 24, 1997",0.6974
"March 25, 1997",0.6955
"March 26, 1997",0.6934
"March 27, 1997",0.6943
"March 28, 1997",0.6945
"March 31, 1997",0.6947
"April 1, 1997",0.6973
"April 2, 1997",0.6963
"April 3, 1997",0.6927
"April 4, 1997",0.6905
"April 7, 1997",0.6892
"April 8, 1997",0.6886
"April 9, 1997",0.6935
"April 10, 1997",0.6916
